county1,distance,county2,n_distance
109,197.1063702,77,0.518416869
109,197.5410796,101,0.519630876
109,198.8088681,47,0.523171414
109,199.7659441,65,0.525844228
109,205.4500691,185,0.541718216
109,210.3266705,199,0.555337042
109,211.2749485,193,0.557985286
109,211.9544287,97,0.559882862
109,219.0301923,165,0.579643262
109,219.6986565,181,0.581510074
109,227.3892665,59,0.602987548
109,228.2790843,87,0.605472531
109,237.1066214,3,0.630125088
109,238.8966479,153,0.635124073
109,239.2426828,151,0.636090441
109,240.7612216,69,0.640331246
109,247.7057623,127,0.659725181
111,19.01008523,7,0.02104952
111,26.60942638,89,0.042272109
111,33.83780042,37,0.062458702
111,36.22384942,201,0.069122192
111,37.64581677,43,0.073093303
111,48.5318441,141,0.103494581
111,50.87572443,93,0.110040307
111,50.92018742,31,0.110164478
111,51.90670383,97,0.112919511
111,58.97671464,103,0.132663845
111,62.01481036,177,0.141148298
111,65.23637661,197,0.150145127
111,71.3453347,63,0.167205541
111,71.35982416,99,0.167246005
111,77.66009483,15,0.184840695
111,84.45721439,11,0.203822929
111,84.70199298,195,0.204506519
111,87.35146118,91,0.211905657
111,89.14756798,155,0.216921623
111,89.87773085,85,0.21896074
111,98.93466003,105,0.244253917
111,100.4648084,123,0.248527144
111,109.5319984,73,0.273848976
111,109.5674498,175,0.273947981
111,113.0477132,203,0.28366727
111,113.4557277,75,0.284806728
111,120.1018005,53,0.303367135
111,124.0288034,161,0.314334029
111,126.1714354,143,0.320317731
111,128.0462728,113,0.325553567
111,132.4499354,95,0.337851622
111,137.06238,179,0.350732741
111,141.0637034,131,0.361907189
111,149.8831356,39,0.386537111
111,151.3913127,187,0.390748979
111,151.5594629,19,0.39121857
111,152.4207878,183,0.393623981
111,157.3488465,57,0.407386511
111,158.9209569,107,0.411776925
111,160.1335478,147,0.415163313
111,162.9541156,125,0.423040279
111,165.4856147,71,0.430109966
111,172.3022051,115,0.449146576
111,173.1141721,109,0.451414146
111,173.6665455,129,0.452956753
111,177.1594052,41,0.46271122
111,185.9018079,139,0.487126022
111,186.4295323,45,0.488599792
111,187.1580623,169,0.490634349
111,187.566157,17,0.49177403
111,188.2935063,167,0.49380529
111,193.378729,67,0.50800673
111,194.5703712,29,0.511334615
111,196.7884947,21,0.517529141
111,201.9288063,137,0.531884428
111,202.3092796,9,0.532946971
111,203.8966675,173,0.53738005
111,209.5853422,23,0.553266743
111,211.1061418,35,0.557513862
111,213.6134741,171,0.564516059
111,215.5182135,1,0.569835401
111,220.5516123,135,0.583892113
111,224.9324377,117,0.596126392
111,225.6734903,149,0.59819592
111,226.5110656,49,0.600535007
111,228.704151,61,0.60665961
111,229.8932171,79,0.609980301
111,231.5136054,51,0.614505539
111,232.30065,33,0.616703509
111,243.1100885,5,0.646890898
111,245.4231252,83,0.653350488
111,247.1513844,25,0.658176976
111,247.1683,13,0.658224216
111,250.3573608,159,0.667130268
111,251.9721626,101,0.671639906
111,253.2892333,119,0.675318073
111,255.1668318,121,0.68056162
111,261.8955099,27,0.699352718
111,268.9374819,191,0.719018748
111,269.9100159,185,0.721734732
111,270.7982166,47,0.7242152
111,277.3786128,163,0.742592193
111,279.0410374,189,0.747234826
111,279.1066823,81,0.747418152
111,292.9273182,65,0.786014875
111,293.0987598,193,0.786493658
111,293.9899911,133,0.788982589
111,296.9072006,145,0.797129444
111,300.3864398,55,0.806845874
111,303.5861359,157,0.815781627
111,314.9861212,59,0.847618228
111,315.9773112,165,0.850386312
111,317.3787283,77,0.854300033
111,318.4141788,199,0.857191723
111,332.2394779,69,0.895801469
111,336.8076044,87,0.908558821
111,337.7189926,181,0.911104044
111,339.0835101,151,0.914914716
111,353.197041,127,0.954329403
111,354.7904823,153,0.958779388
111,358.3591776,3,0.96874564
113,21.83995365,39,0.02895246
113,27.98686246,203,0.046118858
113,31.56914108,105,0.056123044
113,33.26508966,53,0.060859299
113,35.30308531,179,0.066550785
113,36.08532638,147,0.068735341
113,37.28943256,107,0.072098033
113,42.02411124,19,0.085320513
113,44.26042314,115,0.091565835
113,45.31134575,123,0.094500734
113,52.40514761,143,0.114311509
113,54.14089294,155,0.119158904
113,55.85258893,75,0.123939136
113,58.68492288,99,0.131848961
113,59.02448001,125,0.132797238
113,59.75295374,129,0.134831638
113,59.79452435,63,0.134947732
113,60.09940657,41,0.135799173
113,60.37776656,139,0.136576545
113,62.58937722,183,0.142752884
113,64.93197107,175,0.149295017
113,66.84178864,167,0.154628542
113,68.04276363,91,0.15798249
113,69.49509213,21,0.162038391
113,71.61967346,57,0.167971683
113,72.10066106,11,0.169314932
113,75.38447418,29,0.178485597
113,76.70644701,173,0.182177454
113,77.78860519,95,0.185199585
113,78.57739504,93,0.187402428
113,79.90765855,197,0.191117439
113,80.87092781,45,0.19380755
113,82.34033105,17,0.197911134
113,89.45863703,73,0.217790342
113,89.64203751,137,0.218302522
113,89.74388005,103,0.218586937
113,90.26242673,35,0.220035076
113,93.73158937,135,0.229723364
113,96.05279408,169,0.236205765
113,96.24430619,187,0.236740598
113,96.37715707,109,0.237111609
113,96.81402023,37,0.238331632
113,97.78016366,23,0.241029769
113,100.8586057,49,0.249626897
113,101.7508672,43,0.252118705
113,102.1615102,89,0.253265503
113,102.4512767,117,0.25407473
113,103.0121485,195,0.25564107
113,103.5965802,51,0.257273205
113,104.7303425,171,0.26043945
113,107.049522,9,0.266916194
113,109.3255334,79,0.273272384
113,109.7256807,141,0.27438987
113,110.6161935,131,0.276876795
113,111.9688649,71,0.280654384
113,112.4599762,161,0.282025904
113,113.4900343,61,0.284902535
113,115.0612245,31,0.289290379
113,115.5166599,5,0.290562268
113,118.0946001,33,0.297761651
113,121.8229524,15,0.308173775
113,122.2399372,25,0.309338284
113,122.3125216,67,0.309540989
113,123.6808603,149,0.313362332
113,126.0598623,7,0.320006142
113,126.6263085,83,0.32158805
113,127.6212469,121,0.324366602
113,128.0462728,111,0.325553567
113,128.1636256,119,0.325881297
113,128.3802379,201,0.326486227
113,128.8435495,1,0.327780112
113,129.6466942,159,0.330023045
113,133.3810188,13,0.340451848
113,134.0489017,27,0.342317036
113,135.058498,177,0.345136524
113,136.2668434,101,0.348511055
113,144.2000391,191,0.370665995
113,146.0998091,97,0.37597146
113,147.2009369,85,0.379046567
113,149.6956552,47,0.386013536
113,151.0804426,189,0.389880815
113,151.3413254,163,0.39060938
113,151.3674204,185,0.390682255
113,151.6351949,81,0.391430065
113,167.2683609,65,0.43508862
113,168.866548,145,0.439551857
113,168.914036,133,0.439684477
113,170.0886031,193,0.442964676
113,172.9758675,55,0.451027905
113,176.3627794,157,0.460486493
113,189.3325679,77,0.496707065
113,190.1949022,165,0.499115295
113,191.0431249,199,0.501484116
113,191.2157493,59,0.501966203
113,208.0003198,69,0.54884027
113,209.6216171,87,0.553368048
113,209.7729069,181,0.553790553
113,213.2456231,151,0.563488766
113,226.6414671,127,0.600899178
113,227.0646557,153,0.602081011
113,230.36672,3,0.611302646
115,22.09791489,147,0.029672865
115,22.42053019,39,0.030573829
115,23.58709541,139,0.033831682
115,27.54438809,21,0.044883165
115,28.31642245,107,0.047039216
115,33.96271393,173,0.062807546
115,37.88109535,167,0.073750363
115,39.73917703,41,0.078939405
115,44.26042314,113,0.091565835
115,44.8101771,19,0.093101126
115,45.50987501,129,0.095055164
115,46.09309209,29,0.096683907
115,51.62268297,135,0.112126329
115,53.48789329,179,0.117335279
115,55.85628722,35,0.123949465
115,56.68467441,125,0.126262891
115,59.43518866,51,0.133944219
115,59.48797829,49,0.134091644
115,63.90469995,53,0.14642617
115,65.53586766,203,0.150981512
115,65.6971351,45,0.151431882
115,65.78224696,117,0.151669573
115,66.61466051,137,0.153994244
115,68.46894879,17,0.159172692
115,69.11589839,183,0.160979421
115,71.94139046,5,0.168870138
115,72.17494011,23,0.16952237
115,73.24431382,79,0.172508797
115,74.61950808,105,0.176349285
115,76.76688346,143,0.182346235
115,77.93043602,57,0.185595674
115,81.02638783,25,0.194241701
115,82.00927274,171,0.196986592
115,83.34145151,123,0.200706952
115,83.54680329,61,0.201280435
115,83.75932267,121,0.201873935
115,85.45001897,75,0.206595522
115,87.241888,119,0.211599653
115,87.36556977,33,0.211945058
115,89.7929138,169,0.218723872
115,90.08342087,27,0.219535168
115,92.08125505,83,0.225114495
115,92.15522142,159,0.22532106
115,94.17169926,155,0.230952454
115,95.05977727,9,0.233432579
115,96.07597311,175,0.236270496
115,99.0670003,95,0.244623502
115,99.52014511,109,0.245888994
115,102.5492483,99,0.254348334
115,102.680924,191,0.254716063
115,102.7282813,101,0.254848317
115,102.8083645,13,0.255071965
115,103.2317573,63,0.256254369
115,103.6820446,149,0.257511881
115,105.614622,91,0.262908966
115,106.9571916,189,0.266658344
115,107.7666954,81,0.268919036
115,109.1205541,163,0.272699941
115,110.547545,11,0.276685081
115,110.9376897,187,0.277774633
115,111.081039,47,0.278174963
115,114.7439442,185,0.288404314
115,118.660964,1,0.299343328
115,119.8208511,73,0.302582531
115,121.2309504,197,0.306520498
115,122.4962759,67,0.310054158
115,122.5797035,93,0.310287145
115,123.2571108,71,0.312178932
115,124.6312433,145,0.316016455
115,124.7233875,65,0.316273785
115,127.3439933,133,0.32359232
115,129.1071265,55,0.3285162
115,129.5101044,193,0.329641592
115,131.5844638,103,0.33543463
115,131.777192,131,0.33597286
115,132.9069102,157,0.33912781
115,139.5367988,161,0.35764302
115,139.7269225,195,0.358173977
115,140.9210671,37,0.36150885
115,145.0250166,43,0.3729699
115,145.078477,77,0.373119198
115,146.3452721,89,0.376656962
115,147.1705381,199,0.378961672
115,147.4043284,165,0.379614576
115,149.8101761,59,0.386333357
115,151.894211,141,0.392153417
115,156.4510822,31,0.404879336
115,160.0480264,15,0.414924479
115,165.5442562,181,0.430273733
115,165.8381936,87,0.431094609
115,166.1296949,69,0.431908681
115,170.0330964,7,0.442809663
115,170.3080773,151,0.443577599
115,171.4704263,201,0.446823677
115,172.3022051,111,0.449146576
115,175.8717228,177,0.459115125
115,182.9463151,153,0.478872253
115,183.2132529,127,0.479617727
115,184.7155746,85,0.483813243
115,186.1168478,3,0.487726562
115,187.993199,97,0.492966625
117,24.13123187,135,0.035351285
117,25.43075382,61,0.038980444
117,26.60068586,83,0.042247699
117,30.35185681,119,0.052723549
117,34.45398493,137,0.064179513
117,36.69514438,167,0.070438372
117,37.13930975,5,0.071678787
117,39.02328063,171,0.07694013
117,39.56535463,21,0.078453973
117,40.22863372,13,0.080306305
117,51.48044123,17,0.111729092
117,52.00934497,51,0.113206155
117,52.75184831,129,0.115279735
117,52.98664581,27,0.115935452
117,54.9778515,163,0.121496268
117,57.0465114,149,0.127273389
117,60.81955635,173,0.137810326
117,65.09234823,9,0.149742901
117,65.78224696,115,0.151669573
117,66.68114285,107,0.154179908
117,67.09944397,125,0.155348093
117,68.76544633,189,0.160000718
117,68.86500088,121,0.160278742
117,69.60283464,133,0.162339282
117,71.57984392,169,0.167860452
117,73.01982728,49,0.171881876
117,73.97206948,139,0.174541191
117,83.46218309,39,0.201044117
117,83.75271034,157,0.201855469
117,83.86597986,1,0.202171796
117,84.22080924,57,0.203162723
117,85.33671701,25,0.206279105
117,85.78865286,81,0.207541221
117,87.00372057,145,0.210934526
117,87.60430688,147,0.212611776
117,88.53645158,179,0.215214966
117,90.17026134,35,0.219777686
117,91.35807092,109,0.223094868
117,92.66807,29,0.226753287
117,96.85044198,79,0.238433346
117,97.15084018,41,0.239272265
117,98.91616729,191,0.244202273
117,102.4512767,113,0.25407473
117,102.6748645,67,0.254699141
117,103.2599787,55,0.256333182
117,105.3649162,143,0.262211616
117,106.008771,159,0.264009701
117,106.4052293,77,0.265116886
117,109.9483584,19,0.27501174
117,110.6989316,65,0.277107856
117,111.8847259,203,0.28041941
117,114.2251755,23,0.286955555
117,115.4658622,187,0.290420406
117,116.041587,95,0.292028226
117,116.8640877,47,0.294325213
117,117.6524595,33,0.29652689
117,118.9891832,199,0.300259942
117,119.6802745,45,0.302189944
117,119.6824947,71,0.302196145
117,123.8374905,101,0.313799751
117,124.5674756,193,0.315838372
117,125.7804271,185,0.319225767
117,125.8029602,123,0.319288695
117,126.693304,175,0.321775147
117,128.5406585,165,0.326934232
117,128.6559777,53,0.327256283
117,128.9969926,181,0.328208631
117,133.0737416,183,0.339593719
117,133.907651,105,0.341922567
117,136.9279198,87,0.350357236
117,137.6050551,155,0.352248263
117,138.3104165,59,0.354218117
117,140.6920175,131,0.360869186
117,144.4012398,73,0.371227886
117,147.2338797,3,0.379138565
117,148.120494,151,0.381614603
117,148.1396347,153,0.381668057
117,149.0230752,11,0.38413523
117,150.5608345,69,0.388429712
117,150.8721519,75,0.389299124
117,153.646438,99,0.39704684
117,155.9287912,161,0.40342074
117,156.347943,127,0.4045913
117,161.452932,63,0.418847941
117,169.2088957,91,0.440507928
117,171.6760669,195,0.447397967
117,174.5915926,103,0.455540121
117,178.6912906,93,0.466989298
117,182.3585229,197,0.477230733
117,191.5061114,37,0.502777093
117,192.9903953,15,0.506922235
117,194.4143917,141,0.510899013
117,200.7506015,89,0.528594069
117,203.1143865,43,0.535195383
117,213.5060441,177,0.56421604
117,214.4653176,85,0.566894992
117,215.9571115,201,0.571061106
117,217.4801124,31,0.575314373
117,218.6768015,7,0.578656352
117,224.9324377,111,0.596126392
117,248.3318501,97,0.661473649
119,24.70572576,163,0.036955667
119,25.27301642,5,0.038539933
119,29.89757117,27,0.051454871
119,30.32871723,83,0.052658928
119,30.35185681,117,0.052723549
119,35.79371102,135,0.06792095
119,40.82206919,133,0.081963585
119,41.8655727,189,0.084877765
119,44.90339323,61,0.09336145
119,47.27697486,13,0.099990122
119,48.93198005,51,0.104612035
119,53.41233222,157,0.117124261
119,54.23829176,121,0.119430908
119,58.82921979,145,0.132251937
119,59.73820336,21,0.134790445
119,63.56190477,137,0.14546885
119,63.92789512,171,0.146490947
119,64.05039783,81,0.146833058
119,65.45602143,167,0.150758527
119,70.51338102,173,0.164882154
119,71.89784163,49,0.16874852
119,76.42797541,149,0.18139977
119,76.48105605,25,0.181548008
119,77.23291979,77,0.183647729
119,78.17080095,55,0.186266938
119,81.04024936,17,0.194280412
119,82.79392816,129,0.19917789
119,83.80984939,191,0.202015041
119,87.241888,115,0.211599653
119,88.22013939,139,0.214331604
119,89.72783275,65,0.218542121
119,90.60848836,9,0.221001518
119,92.25407547,199,0.225597129
119,94.22907455,35,0.231112685
119,94.37260941,107,0.231513533
119,94.84560197,79,0.232834454
119,97.41803255,125,0.24001845
119,98.07115387,159,0.241842414
119,99.44086035,169,0.245667577
119,99.81373841,181,0.246708909
119,101.6990219,29,0.251973917
119,103.9200094,47,0.258176442
119,104.5068721,165,0.259815366
119,105.7809921,1,0.263373586
119,106.245289,193,0.264670222
119,107.4347969,147,0.267992147
119,107.6552076,39,0.268607685
119,109.3905722,87,0.273454017
119,110.6891964,41,0.277080669
119,114.308352,185,0.287187841
119,114.3854778,57,0.287403229
119,115.8503014,33,0.291494025
119,116.486054,59,0.293269483
119,117.1266831,101,0.29505856
119,117.4384768,3,0.295929303
119,117.9262995,179,0.29729164
119,118.3525852,23,0.298482123
119,119.013984,153,0.300329203
119,119.8916272,109,0.302780187
119,122.2133513,151,0.309264037
119,126.7267703,69,0.321868608
119,128.1636256,113,0.325881297
119,128.2590802,67,0.326147872
119,128.3140504,19,0.326301386
119,128.9023554,127,0.327944339
119,129.3596203,45,0.329221337
119,135.5315517,143,0.346457615
119,140.4523529,203,0.360199877
119,144.9240065,187,0.37268781
119,146.3100228,95,0.376558521
119,147.9969631,71,0.381269619
119,149.154032,183,0.384500952
119,151.1277701,53,0.390012986
119,155.1247462,123,0.401175293
119,156.9242121,175,0.40620064
119,159.7080279,105,0.413974969
119,166.9439475,155,0.434182634
119,170.2053566,131,0.443290732
119,172.2376923,75,0.448966412
119,174.7438551,73,0.455965342
119,178.94284,11,0.467691797
119,181.9324102,99,0.476040733
119,185.9149277,161,0.487162662
119,187.8742629,63,0.492634474
119,192.8088501,91,0.506415236
119,201.9943688,195,0.532067523
119,204.2456018,103,0.538354515
119,205.9197066,93,0.543029767
119,207.6122017,197,0.547756377
119,220.1480826,37,0.582765181
119,223.3140786,15,0.59160682
119,224.204322,141,0.594092992
119,228.5748312,89,0.60629846
119,229.792347,43,0.609698602
119,242.8821857,31,0.646254437
119,243.7009143,177,0.64854089
119,244.8109881,85,0.65164098
119,245.6166129,201,0.653890839
119,247.779962,7,0.659932397
119,253.2892333,111,0.675318073
119,274.1580222,97,0.733598088
121,24.01891398,81,0.035037616
121,24.50649959,25,0.036399291
121,24.93219729,51,0.037588131
121,27.30038095,27,0.044201729
121,30.32232024,191,0.052641063
121,32.2981017,5,0.058158804
121,32.73514431,49,0.059379327
121,33.73829343,189,0.06218081
121,44.05182848,65,0.090983295
121,45.22307367,159,0.094254217
121,45.36421081,55,0.094648369
121,45.91633561,145,0.096190281
121,48.18754089,79,0.102533049
121,49.78014857,47,0.106980705
121,50.02832211,135,0.107673777
121,51.30463727,173,0.111238127
121,54.23829176,119,0.119430908
121,55.82679669,193,0.123867107
121,55.85187449,163,0.123937141
121,56.53523646,35,0.125845558
121,60.07052446,185,0.135718514
121,63.43282517,199,0.145108371
121,63.68354197,157,0.145808545
121,64.36691798,101,0.147717
121,64.62101227,77,0.148426607
121,64.91171538,21,0.14923845
121,65.22190235,165,0.150104705
121,67.24518538,33,0.155755103
121,68.86500088,117,0.160278742
121,70.09812001,139,0.163722459
121,70.57963245,29,0.165067173
121,71.46301492,59,0.167534185
121,72.75412574,133,0.171139854
121,76.85144081,23,0.182582377
121,82.07890383,87,0.19718105
121,83.06168593,181,0.199925654
121,83.07206647,83,0.199954643
121,83.75932267,115,0.201873935
121,85.77511846,41,0.207503424
121,85.83038049,69,0.207657753
121,86.2500917,167,0.208829876
121,87.51930366,151,0.212374389
121,92.71093726,61,0.226873001
121,94.97386205,45,0.233192644
121,95.63168542,147,0.23502974
121,99.63942946,153,0.246222118
121,99.64906315,127,0.246249022
121,100.4166974,13,0.248392785
121,100.8140869,137,0.24950257
121,103.87146,3,0.258040859
121,105.0287597,107,0.261272836
121,105.8088855,129,0.263451484
121,105.931768,39,0.263794656
121,107.8474155,171,0.269144462
121,109.9972673,19,0.275148327
121,115.5366075,17,0.290617976
121,121.8866667,125,0.308351709
121,123.9141146,183,0.314013739
121,125.2423468,149,0.317723077
121,127.6212469,113,0.324366602
121,132.3528419,179,0.337580471
121,133.4541903,9,0.340656193
121,137.9636053,169,0.353249582
121,139.4576267,53,0.357421917
121,143.0451624,57,0.367440785
121,148.7434132,203,0.383354222
121,152.7230734,1,0.394468171
121,154.4016483,143,0.399155906
121,156.068081,109,0.403809733
121,156.1987306,75,0.404174597
121,156.4033094,105,0.404745921
121,166.1460096,123,0.431954243
121,170.5566667,67,0.444271832
121,172.0068588,95,0.448321766
121,175.4510219,175,0.457940238
121,176.9203188,187,0.462043526
121,177.3605999,155,0.463273094
121,181.0392185,91,0.473546328
121,184.1426744,71,0.482213312
121,184.739432,63,0.483879869
121,186.2115562,99,0.487991053
121,192.9084668,11,0.506693434
121,197.3498712,73,0.519096891
121,199.772219,197,0.525861752
121,201.2579978,131,0.530011069
121,204.7562782,93,0.539780674
121,213.5210097,161,0.564257834
121,215.0554965,103,0.568543177
121,220.619634,195,0.584082077
121,224.433444,37,0.594732858
121,225.6769348,43,0.59820554
121,228.8730491,89,0.60713129
121,234.1138559,31,0.621767228
121,235.4105797,141,0.625388573
121,241.5330827,15,0.642486813
121,253.6631336,7,0.67636226
121,255.1668318,111,0.68056162
121,255.1992656,201,0.680652197
121,258.7181951,177,0.690479469
121,265.4171714,85,0.70918762
121,265.8131593,97,0.71029349
123,11.81920142,155,0.000967626
123,18.05647227,203,0.018386377
123,24.13701174,175,0.035367426
123,27.34333403,11,0.044321684
123,27.91606832,143,0.045921152
123,32.07246897,99,0.057528682
123,37.26680237,179,0.072034834
123,42.26251594,105,0.085986303
123,45.31134575,113,0.094500734
123,45.97583648,95,0.096356449
123,46.54164802,73,0.097936584
123,49.54332898,103,0.106319342
123,52.18647808,63,0.113700833
123,57.78934005,195,0.129347878
123,59.77885722,57,0.134903978
123,60.99379707,93,0.138296926
123,62.33721859,107,0.142048683
123,62.51052944,125,0.142532687
123,63.08710232,39,0.144142875
123,65.77257524,53,0.151642563
123,66.63962571,37,0.154063964
123,67.85150108,187,0.157448354
123,69.84653234,141,0.163019853
123,70.66964055,161,0.165318538
123,73.6119827,129,0.173535581
123,73.80504551,131,0.174074745
123,76.50398157,197,0.181612032
123,77.18107043,15,0.18350293
123,77.50172459,91,0.184398417
123,78.6099826,89,0.187493435
123,80.40705573,109,0.1925121
123,80.86202094,147,0.193782676
123,81.18253312,75,0.194677766
123,83.34145151,115,0.200706952
123,84.65106297,71,0.204364288
123,86.07340917,19,0.208336457
123,86.32063837,43,0.209026891
123,87.38186796,17,0.211990574
123,89.67055302,167,0.218382157
123,89.97451848,169,0.219231038
123,90.73774881,201,0.221362502
123,92.62417328,177,0.226630697
123,92.91225801,7,0.227435227
123,100.4648084,111,0.248527144
123,101.4641489,137,0.25131799
123,102.3265527,85,0.253726415
123,102.6980015,21,0.254763755
123,102.8814576,183,0.255276091
123,103.4611426,139,0.25689497
123,104.5354267,9,0.259895111
123,104.909748,67,0.260940473
123,105.4005405,41,0.262311103
123,106.1882045,31,0.264510803
123,113.3755454,171,0.284582803
123,117.3001909,173,0.295543114
123,120.3649744,29,0.304102098
123,121.1775563,1,0.306371385
123,124.7830057,135,0.31644028
123,125.6227048,45,0.318785298
123,125.8029602,117,0.319288695
123,126.7800186,149,0.322017314
123,128.2496179,61,0.326121446
123,132.9855047,97,0.3393473
123,134.6791736,35,0.344077189
123,141.3055901,51,0.362582703
123,142.6607785,49,0.366367321
123,143.091326,23,0.367569706
123,145.1660675,83,0.373363811
123,146.739633,13,0.377758289
123,148.3026098,5,0.382123195
123,153.5395821,79,0.396748425
123,155.1247462,119,0.401175293
123,163.2656796,33,0.42391038
123,164.2268595,25,0.426594655
123,166.1460096,121,0.431954243
123,167.5851278,27,0.435973251
123,173.5633652,159,0.452668602
123,179.6601707,163,0.469695077
123,181.1797226,101,0.473938712
123,185.0731768,189,0.484811914
123,185.9811501,191,0.4873476
123,189.9539782,81,0.49844247
123,193.2609227,47,0.507677734
123,195.358066,133,0.5135344
123,195.659669,185,0.514376684
123,203.6044454,145,0.536563965
123,207.1016687,157,0.546330618
123,207.9887646,65,0.548808
123,211.1607793,55,0.557666447
123,212.6249471,193,0.561755411
123,224.2190264,77,0.594134057
123,229.1207704,199,0.607823098
123,230.5512229,165,0.611817905
123,233.1270496,59,0.619011386
123,245.7435072,181,0.654245215
123,247.9047732,87,0.660280956
123,249.4689041,69,0.664649086
123,253.3411316,151,0.675463009
123,263.876455,153,0.704884879
123,265.7888858,127,0.710225702
123,265.8324452,3,0.71034735
125,16.10294672,129,0.01293079
125,22.0920118,57,0.02965638
125,25.50361184,17,0.039183914
125,28.07502369,179,0.046365065
125,29.88617322,107,0.05142304
125,35.77148271,167,0.067858873
125,37.34915998,169,0.072264833
125,38.70244426,143,0.076044134
125,39.05682394,137,0.077033806
125,42.97805925,109,0.087984593
125,48.12931897,9,0.102370453
125,50.46823407,95,0.108902313
125,51.1077276,171,0.110688219
125,53.12693027,203,0.116327222
125,53.52175212,39,0.117429836
125,56.32975886,187,0.125271723
125,56.68467441,115,0.126262891
125,58.41282981,21,0.13108909
125,59.02448001,113,0.132797238
125,59.72545782,175,0.134754851
125,62.51052944,123,0.142532687
125,65.90549337,61,0.152013761
125,66.77027551,149,0.154428828
125,67.02898584,71,0.155151325
125,67.09944397,117,0.155348093
125,67.10143252,67,0.155353646
125,69.89489191,1,0.163154907
125,71.55925363,147,0.16780295
125,73.44965444,135,0.173082249
125,73.85986086,155,0.174227828
125,77.73794181,73,0.185058098
125,79.690391,131,0.190510679
125,79.8363912,139,0.190918412
125,82.92895171,11,0.199554968
125,83.40049305,83,0.200871836
125,83.46235506,173,0.201044597
125,84.22924702,13,0.203186287
125,84.63876133,105,0.204329933
125,90.84489262,19,0.221661721
125,91.7805052,161,0.224274595
125,92.20764515,53,0.225467464
125,93.44929447,99,0.228935003
125,95.21451894,41,0.233864724
125,96.74519871,5,0.238139435
125,97.41803255,119,0.24001845
125,97.79331543,51,0.241066498
125,102.7325347,29,0.254860196
125,104.5782383,195,0.26001467
125,107.6194502,63,0.268507826
125,108.1197774,49,0.269905084
125,109.1664665,103,0.27282816
125,111.0458,35,0.278076552
125,114.8677044,75,0.288749938
125,115.4337115,183,0.290330619
125,115.6619609,27,0.290968048
125,121.0375555,45,0.305980407
125,121.2839248,93,0.306668439
125,121.8866667,121,0.308351709
125,122.0763594,163,0.308881462
125,124.2974954,91,0.315084402
125,125.8961709,15,0.319549003
125,126.680723,79,0.321740013
125,128.0813007,25,0.325651389
125,128.4707194,141,0.326738914
125,128.8332148,23,0.32775125
125,129.1182461,37,0.328547254
125,131.2852595,197,0.334599046
125,132.8395436,189,0.338939677
125,136.0975327,133,0.348038223
125,140.7897722,89,0.361142184
125,142.9340358,33,0.367130443
125,143.5636856,159,0.368888859
125,143.863965,81,0.369727445
125,146.5402892,177,0.377201584
125,146.6950783,43,0.377633861
125,147.6623655,85,0.380335193
125,147.7171286,191,0.380488129
125,150.286808,201,0.387664442
125,150.7376971,157,0.388923634
125,151.5695644,145,0.39124678
125,154.5677778,7,0.399619854
125,156.7049657,101,0.405588353
125,160.4704962,47,0.416104305
125,162.9541156,111,0.423040279
125,163.9024921,55,0.425688798
125,164.5254004,31,0.427428387
125,165.9048303,65,0.431280704
125,166.1311684,185,0.431912796
125,171.7344833,77,0.447561106
125,175.2011197,193,0.45724234
125,181.0651801,199,0.47361883
125,186.7783393,165,0.489573901
125,193.0613603,59,0.507120418
125,193.3427753,97,0.507906322
125,194.1090702,181,0.510046345
125,199.6667887,87,0.525567318
125,207.7124351,69,0.548036298
125,208.3345006,151,0.549773533
125,213.0080806,153,0.562825383
125,213.1425484,3,0.56320091
125,218.6350745,127,0.578539821
127,16.53690651,151,0.014142704
127,19.51178684,87,0.022450616
127,23.22519455,153,0.032821005
127,31.89216109,69,0.057025138
127,34.9809557,181,0.065651178
127,35.504906,3,0.067114408
127,37.59984677,199,0.072964923
127,38.035409,165,0.074181313
127,46.2962229,59,0.097251188
127,54.05655592,77,0.118923377
127,54.94095669,55,0.121393232
127,60.73755845,65,0.137581332
127,66.74624334,193,0.154361714
127,70.09761395,145,0.163721046
127,75.8876714,81,0.17989087
127,84.24365602,157,0.203226527
127,85.32165314,191,0.206237037
127,87.64260266,189,0.212718724
127,90.41147006,47,0.220451307
127,97.23474447,185,0.239506583
127,99.64906315,121,0.246249022
127,103.7165909,27,0.257608358
127,106.4828885,25,0.265333764
127,108.7024324,159,0.271532257
127,108.9133731,133,0.272121349
127,109.3593419,163,0.2733668
127,116.6381632,101,0.293694277
127,122.0328937,5,0.308760076
127,124.4946148,51,0.315634895
127,126.6981814,49,0.321788768
127,127.2184545,79,0.323241729
127,128.9023554,119,0.327944339
127,133.8410042,33,0.341736444
127,144.3473249,35,0.371077319
127,145.19622,135,0.373448018
127,149.9352369,173,0.386682613
127,154.3915416,23,0.399127682
127,156.347943,117,0.4045913
127,157.0972282,83,0.40668382
127,160.9038695,29,0.417314581
127,163.9196696,21,0.42573677
127,167.3154273,139,0.435220061
127,171.6125996,13,0.447220723
127,173.6890739,61,0.453019667
127,177.8972479,45,0.464771784
127,178.1083101,41,0.465361215
127,182.9784863,167,0.478962097
127,183.2132529,115,0.479617727
127,190.8016482,137,0.500809747
127,192.8060708,171,0.506407474
127,193.0702254,147,0.507145176
127,202.6093224,129,0.533784897
127,203.8143926,19,0.537150282
